Date,Segment,Metric,Budget_Value,Forecast_Value,Variance,Variance_Pct
2028-06-30 00:00:00.000000000,Total,Collections,4304688.458081476,,,
2028-06-30 00:00:00.000000000,Total,DebtSaleGain,0.0,,,
2028-06-30 00:00:00.000000000,Total,GrossImpairment,-699165.1552370763,,,
2028-06-30 00:00:00.000000000,Total,NetImpairment,-699165.1552370763,,,
2028-06-30 00:00:00.000000000,Total,Revenue,1418431.9459302274,,,
2028-07-31 00:00:00.000000000,Near Prime Medium,ClosingGBV,58464165.09422234,,,
2028-07-31 00:00:00.000000000,Near Prime Medium,ClosingNBV,36237936.89405155,,,
2028-07-31 00:00:00.000000000,Near Prime Medium,Collections,1802774.3964544705,,,
2028-07-31 00:00:00.000000000,Near Prime Medium,DebtSaleGain,0.0,,,
2028-07-31 00:00:00.000000000,Near Prime Medium,GrossImpairment,-459029.1251679892,,,
2028-07-31 00:00:00.000000000,Near Prime Medium,NetImpairment,-459029.1251679892,,,
2028-07-31 00:00:00.000000000,Near Prime Medium,Revenue,797863.88153325,,,
2028-07-31 00:00:00.000000000,Near Prime Small,ClosingGBV,15800258.379344596,,,
2028-07-31 00:00:00.000000000,Near Prime Small,ClosingNBV,9719681.648577359,,,
2028-07-31 00:00:00.000000000,Near Prime Small,Collections,488212.98459181824,,,
2028-07-31 00:00:00.000000000,Near Prime Small,DebtSaleGain,0.0,,,
2028-07-31 00:00:00.000000000,Near Prime Small,GrossImpairment,-10164.345800883879,,,
2028-07-31 00:00:00.000000000,Near Prime Small,NetImpairment,-10164.345800883879,,,
2028-07-31 00:00:00.000000000,Near Prime Small,Revenue,166096.24054156846,,,
2028-07-31 00:00:00.000000000,Non Prime,ClosingGBV,37165541.33428151,,,
2028-07-31 00:00:00.000000000,Non Prime,ClosingNBV,12485066.264296925,,,
2028-07-31 00:00:00.000000000,Non Prime,Collections,1834676.8753520092,,,
2028-07-31 00:00:00.000000000,Non Prime,DebtSaleGain,0.0,,,
2028-07-31 00:00:00.000000000,Non Prime,GrossImpairment,-194750.71727888158,,,
2028-07-31 00:00:00.000000000,Non Prime,NetImpairment,-194750.71727888158,,,
2028-07-31 00:00:00.000000000,Non Prime,Revenue,480684.984964638,,,
2028-07-31 00:00:00.000000000,Prime,ClosingGBV,509237.95569910784,,,
2028-07-31 00:00:00.000000000,Prime,ClosingNBV,275066.34816479485,,,
2028-07-31 00:00:00.000000000,Prime,Collections,33147.18571049758,,,
2028-07-31 00:00:00.000000000,Prime,DebtSaleGain,0.0,,,
2028-07-31 00:00:00.000000000,Prime,GrossImpairment,-16.135542547330257,,,
2028-07-31 00:00:00.000000000,Prime,NetImpairment,-16.135542547330257,,,
2028-07-31 00:00:00.000000000,Prime,Revenue,6025.176137600405,,,
2028-07-31 00:00:00.000000000,Total,ClosingGBV,111939202.76354755,,,
2028-07-31 00:00:00.000000000,Total,ClosingNBV,58717751.15509063,,,
2028-07-31 00:00:00.000000000,Total,Collections,4158811.4421087955,,,
2028-07-31 00:00:00.000000000,Total,DebtSaleGain,0.0,,,
2028-07-31 00:00:00.000000000,Total,GrossImpairment,-663960.323790302,,,
2028-07-31 00:00:00.000000000,Total,NetImpairment,-663960.323790302,,,
2028-07-31 00:00:00.000000000,Total,Revenue,1450670.2831770568,,,
2028-08-31 00:00:00.000000000,Near Prime Medium,ClosingGBV,57497464.58840848,,,
2028-08-31 00:00:00.000000000,Near Prime Medium,ClosingNBV,35303285.14085236,,,
2028-08-31 00:00:00.000000000,Near Prime Medium,Collections,1757832.9766217128,,,
2028-08-31 00:00:00.000000000,Near Prime Medium,DebtSaleGain,0.0,,,
2028-08-31 00:00:00.000000000,Near Prime Medium,GrossImpairment,-444505.1177438509,,,
2028-08-31 00:00:00.000000000,Near Prime Medium,NetImpairment,-444505.1177438509,,,
2028-08-31 00:00:00.000000000,Near Prime Medium,Revenue,781711.541024252,,,
2028-08-31 00:00:00.000000000,Near Prime Small,ClosingGBV,15523548.728444178,,,
2028-08-31 00:00:00.000000000,Near Prime Small,ClosingNBV,9458728.121256348,,,
2028-08-31 00:00:00.000000000,Near Prime Small,Collections,464535.1166142896,,,
2028-08-31 00:00:00.000000000,Near Prime Small,DebtSaleGain,0.0,,,
2028-08-31 00:00:00.000000000,Near Prime Small,GrossImpairment,-6032.380150442492,,,
2028-08-31 00:00:00.000000000,Near Prime Small,NetImpairment,-6032.380150442492,,,
2028-08-31 00:00:00.000000000,Near Prime Small,Revenue,160043.31416583128,,,
2028-08-31 00:00:00.000000000,Non Prime,ClosingGBV,36682380.36710525,,,
2028-08-31 00:00:00.000000000,Non Prime,ClosingNBV,12021890.943310248,,,
2028-08-31 00:00:00.000000000,Non Prime,Collections,1766686.3709241406,,,
2028-08-31 00:00:00.000000000,Non Prime,DebtSaleGain,0.0,,,
2028-08-31 00:00:00.000000000,Non Prime,GrossImpairment,-201175.5303843086,,,
2028-08-31 00:00:00.000000000,Non Prime,NetImpairment,-201175.5303843086,,,
2028-08-31 00:00:00.000000000,Non Prime,Revenue,460365.7167588405,,,
2028-08-31 00:00:00.000000000,Prime,ClosingGBV,483595.81294963736,,,
2028-08-31 00:00:00.000000000,Prime,ClosingNBV,254067.0858328333,,,
2028-08-31 00:00:00.000000000,Prime,Collections,31273.743206341424,,,
2028-08-31 00:00:00.000000000,Prime,DebtSaleGain,0.0,,,
2028-08-31 00:00:00.000000000,Prime,GrossImpairment,-13.919595863111523,,,
2028-08-31 00:00:00.000000000,Prime,NetImpairment,-13.919595863111523,,,
2028-08-31 00:00:00.000000000,Prime,Revenue,5739.603753304108,,,
2028-08-31 00:00:00.000000000,Total,ClosingGBV,110186989.49690755,,,
2028-08-31 00:00:00.000000000,Total,ClosingNBV,57037971.29125179,,,
2028-08-31 00:00:00.000000000,Total,Collections,4020328.2073664838,,,
2028-08-31 00:00:00.000000000,Total,DebtSaleGain,0.0,,,
2028-08-31 00:00:00.000000000,Total,GrossImpairment,-651726.9478744651,,,
2028-08-31 00:00:00.000000000,Total,NetImpairment,-651726.9478744651,,,
2028-08-31 00:00:00.000000000,Total,Revenue,1407860.1757022277,,,
2028-09-30 00:00:00.000000000,Near Prime Medium,ClosingGBV,56104275.09131515,,,
2028-09-30 00:00:00.000000000,Near Prime Medium,ClosingNBV,34209088.92015187,,,
2028-09-30 00:00:00.000000000,Near Prime Medium,Collections,1714231.7903153235,,,
2028-09-30 00:00:00.000000000,Near Prime Medium,DebtSaleGain,0.0,,,
2028-09-30 00:00:00.000000000,Near Prime Medium,GrossImpairment,-319354.3574641206,,,
2028-09-30 00:00:00.000000000,Near Prime Medium,NetImpairment,-319354.3574641206,,,
2028-09-30 00:00:00.000000000,Near Prime Medium,Revenue,740492.5472025356,,,
2028-09-30 00:00:00.000000000,Near Prime Small,ClosingGBV,15195421.579569608,,,
2028-09-30 00:00:00.000000000,Near Prime Small,ClosingNBV,9377615.271172082,,,
2028-09-30 00:00:00.000000000,Near Prime Small,Collections,442176.5163857319,,,
2028-09-30 00:00:00.000000000,Near Prime Small,DebtSaleGain,0.0,,,
2028-09-30 00:00:00.000000000,Near Prime Small,GrossImpairment,-112153.41101032637,,,
2028-09-30 00:00:00.000000000,Near Prime Small,NetImpairment,-112153.41101032637,,,
2028-09-30 00:00:00.000000000,Near Prime Small,Revenue,148322.25901970983,,,
2028-09-30 00:00:00.000000000,Non Prime,ClosingGBV,35956608.62269162,,,
2028-09-30 00:00:00.000000000,Non Prime,ClosingNBV,10920099.97347151,,,
2028-09-30 00:00:00.000000000,Non Prime,Collections,1702932.2455250695,,,
2028-09-30 00:00:00.000000000,Non Prime,DebtSaleGain,0.0,,,
2028-09-30 00:00:00.000000000,Non Prime,GrossImpairment,-181967.69792677203,,,
2028-09-30 00:00:00.000000000,Non Prime,NetImpairment,-181967.69792677203,,,
2028-09-30 00:00:00.000000000,Non Prime,Revenue,399496.90930026944,,,
2028-09-30 00:00:00.000000000,Prime,ClosingGBV,451325.0126990943,,,
2028-09-30 00:00:00.000000000,Prime,ClosingNBV,227714.39459757885,,,
2028-09-30 00:00:00.000000000,Prime,Collections,29510.948398946024,,,
2028-09-30 00:00:00.000000000,Prime,DebtSaleGain,0.0,,,
2028-09-30 00:00:00.000000000,Prime,GrossImpairment,-16.13535567820444,,,
2028-09-30 00:00:00.000000000,Prime,NetImpairment,-16.13535567820444,,,
2028-09-30 00:00:00.000000000,Prime,Revenue,5292.332979819944,,,
2028-09-30 00:00:00.000000000,Total,ClosingGBV,107707630.30627547,,,
2028-09-30 00:00:00.000000000,Total,ClosingNBV,54734518.55939304,,,
2028-09-30 00:00:00.000000000,Total,Collections,3888851.5006250707,,,
2028-09-30 00:00:00.000000000,Total,DebtSaleGain,0.0,,,
2028-09-30 00:00:00.000000000,Total,GrossImpairment,-613491.6017568972,,,
2028-09-30 00:00:00.000000000,Total,NetImpairment,-613491.6017568972,,,
2028-09-30 00:00:00.000000000,Total,Revenue,1293604.0485023346,,,
2028-10-31 00:00:00.000000000,Near Prime Medium,ClosingGBV,55647726.929832205,,,
2028-10-31 00:00:00.000000000,Near Prime Medium,ClosingNBV,32849606.200252336,,,
2028-10-31 00:00:00.000000000,Near Prime Medium,Collections,1671925.0035011114,,,
2028-10-31 00:00:00.000000000,Near Prime Medium,DebtSaleGain,0.0,,,
2028-10-31 00:00:00.000000000,Near Prime Medium,GrossImpairment,-428342.06271825655,,,
2028-10-31 00:00:00.000000000,Near Prime Medium,NetImpairment,-428342.06271825655,,,
2028-10-31 00:00:00.000000000,Near Prime Medium,Revenue,750702.631143099,,,
2028-10-31 00:00:00.000000000,Near Prime Small,ClosingGBV,15019392.736115182,,,
2028-10-31 00:00:00.000000000,Near Prime Small,ClosingNBV,8894327.901488421,,,
2028-10-31 00:00:00.000000000,Near Prime Small,Collections,421060.23523972556,,,
2028-10-31 00:00:00.000000000,Near Prime Small,DebtSaleGain,0.0,,,
2028-10-31 00:00:00.000000000,Near Prime Small,GrossImpairment,11787.347432704293,,,
2028-10-31 00:00:00.000000000,Near Prime Small,NetImpairment,11787.347432704293,,,
2028-10-31 00:00:00.000000000,Near Prime Small,Revenue,148886.19496471024,,,
2028-10-31 00:00:00.000000000,Non Prime,ClosingGBV,35861845.81020918,,,
2028-10-31 00:00:00.000000000,Non Prime,ClosingNBV,10644999.041874835,,,
2028-10-31 00:00:00.000000000,Non Prime,Collections,1643179.4542703452,,,
2028-10-31 00:00:00.000000000,Non Prime,DebtSaleGain,0.0,,,
2028-10-31 00:00:00.000000000,Non Prime,GrossImpairment,-177942.7004212878,,,
2028-10-31 00:00:00.000000000,Non Prime,NetImpairment,-177942.7004212878,,,
2028-10-31 00:00:00.000000000,Non Prime,Revenue,423639.3522258608,,,
2028-10-31 00:00:00.000000000,Prime,ClosingGBV,436712.5001288338,,,
2028-10-31 00:00:00.000000000,Prime,ClosingNBV,215638.85587934047,,,
2028-10-31 00:00:00.000000000,Prime,Collections,27852.039095721004,,,
2028-10-31 00:00:00.000000000,Prime,DebtSaleGain,0.0,,,
2028-10-31 00:00:00.000000000,Prime,GrossImpairment,-12.524023209035903,,,
2028-10-31 00:00:00.000000000,Prime,NetImpairment,-12.524023209035903,,,
2028-10-31 00:00:00.000000000,Prime,Revenue,5211.91065695481,,,
2028-10-31 00:00:00.000000000,Total,ClosingGBV,106965677.9762854,,,
2028-10-31 00:00:00.000000000,Total,ClosingNBV,52604571.99949493,,,
2028-10-31 00:00:00.000000000,Total,Collections,3764016.7321069036,,,
2028-10-31 00:00:00.000000000,Total,DebtSaleGain,0.0,,,
2028-10-31 00:00:00.000000000,Total,GrossImpairment,-594509.9397300491,,,
2028-10-31 00:00:00.000000000,Total,NetImpairment,-594509.9397300491,,,
2028-10-31 00:00:00.000000000,Total,Revenue,1328440.088990625,,,
2028-11-30 00:00:00.000000000,Near Prime Medium,ClosingGBV,54762963.56129643,,,
2028-11-30 00:00:00.000000000,Near Prime Medium,ClosingNBV,31992083.602606736,,,
2028-11-30 00:00:00.000000000,Near Prime Medium,Collections,1630868.5945850872,,,
2028-11-30 00:00:00.000000000,Near Prime Medium,DebtSaleGain,0.0,,,
2028-11-30 00:00:00.000000000,Near Prime Medium,GrossImpairment,-411132.64563901455,,,
2028-11-30 00:00:00.000000000,Near Prime Medium,NetImpairment,-411132.64563901455,,,
2028-11-30 00:00:00.000000000,Near Prime Medium,Revenue,711291.2731810545,,,
2028-11-30 00:00:00.000000000,Near Prime Small,ClosingGBV,14790115.3638372,,,
2028-11-30 00:00:00.000000000,Near Prime Small,ClosingNBV,8676354.725280575,,,
2028-11-30 00:00:00.000000000,Near Prime Small,Collections,401114.0836705435,,,
2028-11-30 00:00:00.000000000,Near Prime Small,DebtSaleGain,0.0,,,
2028-11-30 00:00:00.000000000,Near Prime Small,GrossImpairment,11529.0908754739,,,
2028-11-30 00:00:00.000000000,Near Prime Small,NetImpairment,11529.0908754739,,,
2028-11-30 00:00:00.000000000,Near Prime Small,Revenue,138098.50007202823,,,
2028-11-30 00:00:00.000000000,Non Prime,ClosingGBV,35519740.01634084,,,
2028-11-30 00:00:00.000000000,Non Prime,ClosingNBV,10313927.26489471,,,
2028-11-30 00:00:00.000000000,Non Prime,Collections,1587207.1959185055,,,
2028-11-30 00:00:00.000000000,Non Prime,DebtSaleGain,0.0,,,
2028-11-30 00:00:00.000000000,Non Prime,GrossImpairment,-167451.3173006571,,,
2028-11-30 00:00:00.000000000,Non Prime,NetImpairment,-167451.3173006571,,,
2028-11-30 00:00:00.000000000,Non Prime,Revenue,365955.54397909506,,,
2028-11-30 00:00:00.000000000,Prime,ClosingGBV,415296.7586677334,,,
2028-11-30 00:00:00.000000000,Prime,ClosingNBV,198102.3724204706,,,
2028-11-30 00:00:00.000000000,Prime,Collections,26290.689085438906,,,
2028-11-30 00:00:00.000000000,Prime,DebtSaleGain,0.0,,,
2028-11-30 00:00:00.000000000,Prime,GrossImpairment,-10.66083539698334,,,
2028-11-30 00:00:00.000000000,Prime,NetImpairment,-10.66083539698334,,,
2028-11-30 00:00:00.000000000,Prime,Revenue,4808.167519895334,,,
2028-11-30 00:00:00.000000000,Total,ClosingGBV,105488115.7001422,,,
2028-11-30 00:00:00.000000000,Total,ClosingNBV,51180467.96520249,,,
2028-11-30 00:00:00.000000000,Total,Collections,3645480.563259575,,,
2028-11-30 00:00:00.000000000,Total,DebtSaleGain,0.0,,,
2028-11-30 00:00:00.000000000,Total,GrossImpairment,-567065.5328995947,,,
2028-11-30 00:00:00.000000000,Total,NetImpairment,-567065.5328995947,,,
2028-11-30 00:00:00.000000000,Total,Revenue,1220153.4847520732,,,
2028-12-31 00:00:00.000000000,Near Prime Medium,ClosingGBV,53486179.77845818,,,
2028-12-31 00:00:00.000000000,Near Prime Medium,ClosingNBV,30858855.830302354,,,
2028-12-31 00:00:00.000000000,Near Prime Medium,Collections,1591020.2734286708,,,
2028-12-31 00:00:00.000000000,Near Prime Medium,DebtSaleGain,0.0,,,
2028-12-31 00:00:00.000000000,Near Prime Medium,GrossImpairment,-309252.98396177246,,,
2028-12-31 00:00:00.000000000,Near Prime Medium,NetImpairment,-309252.98396177246,,,
2028-12-31 00:00:00.000000000,Near Prime Medium,Revenue,721337.7507176911,,,
2028-12-31 00:00:00.000000000,Near Prime Small,ClosingGBV,14518142.461462405,,,
2028-12-31 00:00:00.000000000,Near Prime Small,ClosingNBV,8618888.237538753,,,
2028-12-31 00:00:00.000000000,Near Prime Small,Collections,382270.3144508308,,,
2028-12-31 00:00:00.000000000,Near Prime Small,DebtSaleGain,0.0,,,
2028-12-31 00:00:00.000000000,Near Prime Small,GrossImpairment,-82593.81603449098,,,
2028-12-31 00:00:00.000000000,Near Prime Small,NetImpairment,-82593.81603449098,,,
2028-12-31 00:00:00.000000000,Near Prime Small,Revenue,138882.0634575076,,,
2028-12-31 00:00:00.000000000,Non Prime,ClosingGBV,34967586.84871383,,,
2028-12-31 00:00:00.000000000,Non Prime,ClosingNBV,9307029.27953906,,,
2028-12-31 00:00:00.000000000,Non Prime,Collections,1534808.0226175822,,,
2028-12-31 00:00:00.000000000,Non Prime,DebtSaleGain,0.0,,,
2028-12-31 00:00:00.000000000,Non Prime,GrossImpairment,-164889.84388707997,,,
2028-12-31 00:00:00.000000000,Non Prime,NetImpairment,-164889.84388707997,,,
2028-12-31 00:00:00.000000000,Non Prime,Revenue,391590.7473066357,,,
2028-12-31 00:00:00.000000000,Prime,ClosingGBV,388322.5781188507,,,
2028-12-31 00:00:00.000000000,Prime,ClosingNBV,176073.57909523573,,,
2028-12-31 00:00:00.000000000,Prime,Collections,24820.977720719282,,,
2028-12-31 00:00:00.000000000,Prime,DebtSaleGain,0.0,,,
2028-12-31 00:00:00.000000000,Prime,GrossImpairment,-15.233945972931114,,,
2028-12-31 00:00:00.000000000,Prime,NetImpairment,-15.233945972931114,,,
2028-12-31 00:00:00.000000000,Prime,Revenue,4737.691031856462,,,
2028-12-31 00:00:00.000000000,Total,ClosingGBV,103360231.66675326,,,
2028-12-31 00:00:00.000000000,Total,ClosingNBV,48960846.9264754,,,
2028-12-31 00:00:00.000000000,Total,Collections,3532919.588217803,,,
2028-12-31 00:00:00.000000000,Total,DebtSaleGain,0.0,,,
2028-12-31 00:00:00.000000000,Total,GrossImpairment,-556751.8778293164,,,
2028-12-31 00:00:00.000000000,Total,NetImpairment,-556751.8778293164,,,
2028-12-31 00:00:00.000000000,Total,Revenue,1256548.2525136909,,,
